chr9	49055551	76694047	chr9	49300000	49400000
chr9	49055551	76694047	chr9	49700000	49800000
chr9	49055551	76694047	chr9	50100000	50200000
chr9	49055551	76694047	chr9	50600000	50700000
chr9	49055551	76694047	chr9	51000000	51100000
chr9	49055551	76694047	chr9	51400000	51500000
chr9	49055551	76694047	chr9	51800000	51900000
chr9	49055551	76694047	chr9	52300000	52400000
chr9	49055551	76694047	chr9	52700000	52800000
chr9	49055551	76694047	chr9	53100000	53200000
chr9	49055551	76694047	chr9	53500000	53600000
chr9	49055551	76694047	chr9	53900000	54000000
chr9	49055551	76694047	chr9	54400000	54500000
chr9	49055551	76694047	chr9	54800000	54900000
chr9	49055551	76694047	chr9	55200000	55300000
chr9	49055551	76694047	chr9	55600000	55700000
chr9	49055551	76694047	chr9	56100000	56200000
chr9	49055551	76694047	chr9	56500000	56600000
chr9	49055551	76694047	chr9	56900000	57000000
chr9	49055551	76694047	chr9	57300000	57400000
chr9	49055551	76694047	chr9	57700000	57800000
chr9	49055551	76694047	chr9	58200000	58300000
chr9	49055551	76694047	chr9	58600000	58700000
chr9	49055551	76694047	chr9	59000000	59100000
chr9	49055551	76694047	chr9	59400000	59500000
chr9	49055551	76694047	chr9	59900000	60000000
chr9	49055551	76694047	chr9	60300000	60400000
chr9	49055551	76694047	chr9	60700000	60800000
chr9	49055551	76694047	chr9	61100000	61200000
chr9	49055551	76694047	chr9	61500000	61600000
chr9	49055551	76694047	chr9	62000000	62100000
chr9	49055551	76694047	chr9	62400000	62500000
chr9	49055551	76694047	chr9	62800000	62900000
chr9	49055551	76694047	chr9	63200000	63300000
chr9	49055551	76694047	chr9	63600000	63700000
chr9	49055551	76694047	chr9	64100000	64200000
chr9	49055551	76694047	chr9	64500000	64600000
chr9	49055551	76694047	chr9	64900000	65000000
chr9	49055551	76694047	chr9	65300000	65400000
chr9	49055551	76694047	chr9	65800000	65900000
chr9	49055551	76694047	chr9	66200000	66300000
chr9	49055551	76694047	chr9	66600000	66700000
chr9	49055551	76694047	chr9	67000000	67100000
chr9	49055551	76694047	chr9	67400000	67500000
chr9	49055551	76694047	chr9	67900000	68000000
chr9	49055551	76694047	chr9	68300000	68400000
chr9	49055551	76694047	chr9	68700000	68800000
chr9	49055551	76694047	chr9	69100000	69200000
chr9	49055551	76694047	chr9	69600000	69700000
chr9	49055551	76694047	chr9	70000000	70100000
chr9	49055551	76694047	chr9	70400000	70500000
chr9	49055551	76694047	chr9	70800000	70900000
chr9	49055551	76694047	chr9	71200000	71300000
chr9	49055551	76694047	chr9	71700000	71800000
chr9	49055551	76694047	chr9	72100000	72200000
chr9	49055551	76694047	chr9	72500000	72600000
chr9	49055551	76694047	chr9	72900000	73000000
chr9	49055551	76694047	chr9	73300000	73400000
chr9	49055551	76694047	chr9	73800000	73900000
chr9	49055551	76694047	chr9	74200000	74300000
chr9	49055551	76694047	chr9	74600000	74700000
chr9	49055551	76694047	chr9	75000000	75100000
chr9	49055551	76694047	chr9	75500000	75600000
chr9	49055551	76694047	chr9	75900000	76000000
chr9	49055551	76694047	chr9	76300000	76400000
chr9	49055551	76694047	chr9	49000000	49100000
chr9	49055551	76694047	chr9	49100000	49200000
chr9	49055551	76694047	chr9	49400000	49500000
chr9	49055551	76694047	chr9	49500000	49600000
chr9	49055551	76694047	chr9	49600000	49700000
chr9	49055551	76694047	chr9	49800000	49900000
chr9	49055551	76694047	chr9	49900000	50000000
chr9	49055551	76694047	chr9	50000000	50100000
chr9	49055551	76694047	chr9	50200000	50300000
chr9	49055551	76694047	chr9	50400000	50500000
chr9	49055551	76694047	chr9	50500000	50600000
chr9	49055551	76694047	chr9	50700000	50800000
chr9	49055551	76694047	chr9	50800000	50900000
chr9	49055551	76694047	chr9	50900000	51000000
chr9	49055551	76694047	chr9	51100000	51200000
chr9	49055551	76694047	chr9	51200000	51300000
chr9	49055551	76694047	chr9	51500000	51600000
chr9	49055551	76694047	chr9	51600000	51700000
chr9	49055551	76694047	chr9	51700000	51800000
chr9	49055551	76694047	chr9	51900000	52000000
chr9	49055551	76694047	chr9	52000000	52100000
chr9	49055551	76694047	chr9	52100000	52200000
chr9	49055551	76694047	chr9	52200000	52300000
chr9	49055551	76694047	chr9	52500000	52600000
chr9	49055551	76694047	chr9	52600000	52700000
chr9	49055551	76694047	chr9	52800000	52900000
chr9	49055551	76694047	chr9	52900000	53000000
chr9	49055551	76694047	chr9	53000000	53100000
chr9	49055551	76694047	chr9	53200000	53300000
chr9	49055551	76694047	chr9	53300000	53400000
chr9	49055551	76694047	chr9	53600000	53700000
chr9	49055551	76694047	chr9	53700000	53800000
chr9	49055551	76694047	chr9	53800000	53900000
chr9	49055551	76694047	chr9	54000000	54100000
chr9	49055551	76694047	chr9	54100000	54200000
chr9	49055551	76694047	chr9	54200000	54300000
chr9	49055551	76694047	chr9	54300000	54400000
chr9	49055551	76694047	chr9	54600000	54700000
chr9	49055551	76694047	chr9	54700000	54800000
chr9	49055551	76694047	chr9	54900000	55000000
chr9	49055551	76694047	chr9	55000000	55100000
chr9	49055551	76694047	chr9	55100000	55200000
chr9	49055551	76694047	chr9	55300000	55400000
chr9	49055551	76694047	chr9	55400000	55500000
chr9	49055551	76694047	chr9	55700000	55800000
chr9	49055551	76694047	chr9	55800000	55900000
chr9	49055551	76694047	chr9	55900000	56000000
chr9	49055551	76694047	chr9	56000000	56100000
chr9	49055551	76694047	chr9	56200000	56300000
chr9	49055551	76694047	chr9	56300000	56400000
chr9	49055551	76694047	chr9	56400000	56500000
chr9	49055551	76694047	chr9	56700000	56800000
chr9	49055551	76694047	chr9	56800000	56900000
chr9	49055551	76694047	chr9	57000000	57100000
