chr9	49100000	49200000	52.25422164917955	1
chr9	49200000	49300000	49.69964333835714	1
chr9	49300000	49400000	71.07034725103198	1
chr9	49400000	49500000	71.17468040182158	1
chr9	49500000	49600000	82.75659270039579	1
chr9	49600000	49700000	77.99212117554066	1
chr9	49700000	49800000	91.62650440760154	1
chr9	49800000	49900000	94.52655779774798	1
chr9	49900000	50000000	90.55298796757545	1
chr9	50000000	50100000	69.30587046964527	1
chr9	50100000	50200000	80.73386634112074	1
chr9	50200000	50300000	80.80951896875156	1
chr9	50300000	50400000	75.08379316312904	1
chr9	50400000	50500000	76.08806080917908	1
chr9	50500000	50600000	91.12991623435825	1
chr9	50600000	50700000	81.5599867216778	1
chr9	50700000	50800000	69.19923045889983	1
chr9	50800000	50900000	99.60577814272374	1
chr9	50900000	51000000	58.886179550915486	1
chr9	51000000	51100000	66.66720638581536	1
chr9	51100000	51200000	85.79476606136093	1
chr9	51200000	51300000	97.3638661957648	1
chr9	51300000	51400000	59.383164112530515	1
chr9	51400000	51500000	76.49007440172453	1
chr9	51500000	51600000	85.25505719568804	1
chr9	51600000	51700000	72.79531861963565	1
chr9	51700000	51800000	90.31515645242693	1
chr9	51800000	51900000	116.95170484829376	1
chr9	51900000	52000000	91.65794656493567	1
chr9	52000000	52100000	62.9991620827473	1
chr9	52100000	52200000	94.60611723900185	1
chr9	52200000	52300000	82.70812714172138	1
chr9	52300000	52400000	63.96632263122688	1
chr9	52400000	52500000	73.76487934140894	1
chr9	52500000	52600000	74.65551326074115	1
chr9	52600000	52700000	82.89855424506705	1
chr9	52700000	52800000	93.83853637639734	1
chr9	52800000	52900000	93.7797359850616	1
chr9	52900000	53000000	62.7070865220466	1
chr9	53000000	53100000	87.37581904840019	1
chr9	53100000	53200000	90.65387645862639	1
chr9	53200000	53300000	71.3406149446724	1
chr9	53300000	53400000	59.10163945334324	1
chr9	53400000	53500000	81.14940335011094	1
chr9	53500000	53600000	68.78977043500952	1
chr9	53600000	53700000	90.99564263351961	1
chr9	53700000	53800000	83.18049270320004	1
chr9	53800000	53900000	76.10735177083818	1
chr9	53900000	54000000	74.2137688346432	1
chr9	54000000	54100000	57.581827065710755	1
chr9	54100000	54200000	85.04247875899974	1
chr9	54200000	54300000	77.58543184774092	1
chr9	54300000	54400000	92.5757716356706	1
chr9	54400000	54500000	56.78393042263346	1
chr9	54500000	54600000	71.78144242167402	1
chr9	54600000	54700000	78.35969118338303	1
chr9	54700000	54800000	72.09367808740106	1
chr9	54800000	54900000	86.47049135422209	1
chr9	54900000	55000000	82.03117152861229	1
chr9	55000000	55100000	69.76729786787601	1
chr9	55100000	55200000	59.69620368741774	1
chr9	55200000	55300000	88.50090771859888	1
chr9	55300000	55400000	69.63127797606306	1
chr9	55400000	55500000	81.50324542026885	1
chr9	55500000	55600000	80.82249582532971	1
chr9	55600000	55700000	77.0142575765854	1
chr9	55700000	55800000	76.15015340043429	1
chr9	55800000	55900000	57.499736790509054	1
chr9	55900000	56000000	102.28673497539339	1
chr9	56000000	56100000	61.877805271517445	1
chr9	56100000	56200000	81.35909531304439	1
chr9	56200000	56300000	73.55219012475368	1
chr9	56300000	56400000	82.40669410453928	1
chr9	56400000	56500000	87.84684875271834	1
chr9	56500000	56600000	76.89389868343603	1
chr9	56600000	56700000	95.56501129479192	1
chr9	56700000	56800000	97.24634853472888	1
chr9	56800000	56900000	85.71129843080098	1
chr9	56900000	57000000	86.88983512641575	1
chr9	57000000	57100000	82.29290427097499	1
chr9	57100000	57200000	70.25762064997893	1
chr9	57200000	57300000	70.61167327527762	1
chr9	57300000	57400000	80.33490568991903	1
chr9	57400000	57500000	75.14388920805564	1
chr9	57500000	57600000	51.209156071908914	1
chr9	57600000	57700000	48.95403444885144	1
chr9	57700000	57800000	75.74164465489274	1
chr9	57800000	57900000	90.47836029729572	1
chr9	57900000	58000000	94.6914774941143	1
chr9	58000000	58100000	89.31919098861161	1
chr9	58100000	58200000	91.1079479568658	1
chr9	58200000	58300000	43.100905833826886	1
chr9	58300000	58400000	64.10120645612234	1
chr9	58400000	58500000	82.77383280127769	1
chr9	58500000	58600000	85.76700520336789	1
chr9	58600000	58700000	71.37102978421981	1
chr9	58700000	58800000	90.00554436493907	1
chr9	58800000	58900000	88.20845416945582	1
chr9	58900000	59000000	58.05815985638444	1
chr9	59000000	59100000	81.5824446846327	1
chr9	59100000	59200000	58.87911460759028	1
chr9	59200000	59300000	78.73638601509816	1
chr9	59300000	59400000	97.05201417009663	1
chr9	59400000	59500000	77.27368518738693	1
chr9	59500000	59600000	80.31202172633861	1
chr9	59600000	59700000	55.38996550357665	1
chr9	59700000	59800000	68.47018543683359	1
chr9	59800000	59900000	64.60047873412742	1
chr9	59900000	60000000	66.63736777964999	1
chr9	60000000	60100000	85.89487688425653	1
chr9	60100000	60200000	90.79387058111396	1
chr9	60200000	60300000	74.98937222124748	1
chr9	60300000	60400000	74.80628879219452	1
chr9	60400000	60500000	89.37350617952656	1
chr9	60500000	60600000	103.48483057721589	1
chr9	60600000	60700000	87.79505639580306	1
chr9	60700000	60800000	60.215998789921564	1
chr9	60800000	60900000	91.26461416132157	1
chr9	60900000	61000000	79.36419818285081	1
chr9	61000000	61100000	75.2296206489506	1
chr9	61100000	61200000	73.21281231080945	1
chr9	61200000	61300000	69.43968655663157	1
chr9	61300000	61400000	72.69708028823783	1
chr9	61400000	61500000	91.17573530156011	1
chr9	61500000	61600000	95.95772315656237	1
chr9	61600000	61700000	80.22713826089776	1
chr9	61700000	61800000	73.20447962038403	1
chr9	61800000	61900000	83.36184978786342	1
chr9	61900000	62000000	82.82310243005799	1
chr9	62000000	62100000	58.26258336000327	1
chr9	62100000	62200000	93.30128566450483	1
chr9	62200000	62300000	74.38583656361061	1
chr9	62300000	62400000	77.25251320877473	1
chr9	62400000	62500000	91.54291714596648	1
chr9	62500000	62600000	73.65379412328893	1
chr9	62600000	62700000	85.63928820788973	1
chr9	62700000	62800000	67.71165218279141	1
chr9	62800000	62900000	55.77550417860397	1
chr9	62900000	63000000	89.16971205503094	1
chr9	63000000	63100000	78.44634901487977	1
chr9	63100000	63200000	88.27826927499461	1
chr9	63200000	63300000	62.297540134571484	1
chr9	63300000	63400000	67.05852036106215	1
chr9	63400000	63500000	65.6730659103194	1
chr9	63500000	63600000	86.0690811289818	1
chr9	63600000	63700000	88.93438661739614	1
chr9	63700000	63800000	86.96130635875035	1
chr9	63800000	63900000	119.63895152018782	1
chr9	63900000	64000000	74.78729940384834	1
chr9	64000000	64100000	73.94590631197933	1
chr9	64100000	64200000	74.45924387695696	1
chr9	64200000	64300000	89.43160611157515	1
chr9	64300000	64400000	66.5569344780482	1
chr9	64400000	64500000	75.39052543624767	1
chr9	64500000	64600000	70.4429721937557	1
chr9	64600000	64700000	59.60302199209035	1
